LGTD,LTTD,DRP
117.140600,41.832200,0.0
118.024700,41.861100,0.0
118.055556,41.819722,27.2
117.867800,41.846700,0.0
117.999700,41.760300,0.0
117.930000,41.811700,0.0
117.875833,41.853611,0.0
117.544081,42.533218,0.0
117.524656,41.985038,0.0
117.468234,41.966411,0.0
117.145143,42.047906,0.0
117.900871,41.721054,0.0
118.097501,41.662852,0.0
117.419835,41.854612,0.0
118.125387,41.896908,0.0
118.241372,42.046597,0.0
116.050000,41.416700,0.0
116.016700,41.566700,0.0
116.172222,41.668889,17.0
116.298611,41.937222,9.5
116.402778,41.816389,5.0
116.678056,41.796667,11.0
116.784722,41.743333,15.5
116.356111,41.695278,16.0
116.671111,41.662500,15.0
116.833333,41.476667,26.0
116.870000,41.392778,0.0
117.005278,41.394444,36.0
117.223056,41.347778,15.0
116.966700,41.333300,0.0
117.295000,41.273611,26.0
117.137500,41.225000,37.5
117.167778,41.169167,84.0
117.256111,41.083889,63.0
117.040265,41.255376,21.5
117.209769,41.238815,18.5
116.840397,41.656670,0.0
116.022916,41.582795,6.0
117.568816,40.507958,5.0
116.421436,41.676849,17.5
116.337710,41.803514,6.0
116.356504,41.967754,12.5
116.565182,41.888955,9.0
116.885570,41.414197,22.0
116.771483,41.262722,0.0
116.992882,41.339103,38.0
116.564794,41.658348,15.0
116.065674,41.446930,0.0
117.333729,41.106537,54.0
117.008889,41.705278,19.0
116.951870,41.624205,3.6
117.066944,41.648889,29.4
112.150552,39.054505,5.8
117.084722,41.620278,13.6
117.450919,41.780791,0.6
117.185556,41.672222,10.0
114.286667,37.538056,0.0
114.195830,37.699381,18.4
114.238650,37.669960,8.5
114.227549,37.702112,12.5
114.309241,37.551532,0.0
114.277854,37.694589,14.6
114.308227,37.689163,0.0
114.256165,37.675143,9.5
114.330278,37.583056,0.0
114.181879,37.702274,0.0
114.397222,37.577222,0.0
114.159162,37.665991,22.0
114.426983,37.587281,0.0
114.183276,37.677564,0.0
114.400062,37.618327,0.0
114.200417,37.666677,11.5
114.432104,37.629951,0.0
114.205561,37.644903,21.0
114.254600,37.656155,37.5
114.333919,37.703599,39.5
114.337028,37.690724,35.0
114.335222,37.674949,42.0
114.388981,37.672628,39.0
114.383056,37.657778,29.0
114.413563,37.703907,37.0
114.375876,38.133177,1.0
114.278730,37.739671,6.0
114.396543,37.631871,0.0
114.373004,37.747017,0.0
114.501261,37.669537,34.5
114.213693,37.519102,36.5
114.227613,37.516585,77.5
114.278718,37.530448,0.0
114.296493,37.551230,0.0
114.326441,37.624280,58.5
114.354091,37.529578,0.0
114.281150,37.559640,59.0
114.290370,37.556540,65.5
114.284982,37.618047,0.0
114.351293,37.545291,76.0
114.485421,37.629843,0.0
114.311664,37.568905,61.0
114.333760,37.581413,66.0
114.388150,37.564160,62.0
114.415120,37.570644,51.5
114.438670,37.573760,41.0
114.386904,37.741016,0.0
114.428539,37.585988,30.0
114.439392,37.603263,28.0
114.372312,37.584010,0.0
114.393027,37.609330,38.5
114.427820,37.627763,27.0
114.470660,37.673555,0.0
114.191082,37.560417,0.0
114.128608,37.626751,0.0
114.434716,37.671546,0.0
114.175862,37.757076,0.0
114.203102,37.721128,0.0
114.239232,37.722691,0.0
114.064962,37.483588,0.0
114.248518,37.533708,0.0
114.221742,37.603181,0.0
114.251518,37.886921,12.5
115.815278,41.866667,0.0
117.915118,41.055256,0.0
117.723237,40.970307,0.0
117.740164,40.603673,0.0
115.815278,41.866667,0.0
117.915118,41.055256,0.0
117.723237,40.970307,0.0
118.039915,41.310518,0.0
117.252820,41.393721,0.0
118.485593,40.611674,0.0
118.588584,40.775827,0.0
117.304735,41.112756,0.0
117.740164,40.603673,0.0
118.026773,40.374916,0.0
116.994134,42.115657,0.0
117.844279,41.828205,0.0
116.994134,42.115657,0.0
118.676278,39.747694,0.0
118.835528,40.167306,0.0
118.743278,39.971139,0.0
118.279083,40.186750,0.0
119.050000,40.136389,0.0
119.180250,40.448190,0.0
115.806548,41.618310,0.0
117.755584,41.947174,0.0
117.833333,41.816667,0.0
117.304735,41.112756,0.0
118.689079,40.999603,0.0
118.600000,40.766667,0.0
117.686233,41.323699,0.0
117.735971,41.020000,0.0
118.164825,40.777130,0.0
117.733333,40.600000,0.0
118.485317,40.612335,0.0
117.700000,42.133333,18.7
116.022500,41.583611,3.5
117.729167,41.643056,5.5
118.028889,41.528611,8.5
117.463889,40.888889,0.0
117.441428,40.904828,0.0
117.547222,41.103667,0.0
117.686944,40.515556,2.5
118.041667,40.798889,70.0
118.100556,40.831944,13.0
117.922500,41.076389,0.0
117.665833,40.917778,47.5
117.946111,40.707500,755.0
118.316111,41.273333,0.0
118.146389,41.278056,590.0
118.035000,41.005556,0.0
117.891944,40.700278,145.0
118.116944,40.716111,0.2
118.128056,40.783056,260.0
118.226667,41.106667,0.0
118.127778,41.146944,0.0
118.021111,40.727778,0.0
118.400833,41.105556,0.0
118.276667,40.648056,0.0
118.135556,41.178889,125.0
118.169167,40.953333,130.0
118.495556,40.836944,330.0
118.390833,40.907500,0.0
118.730833,40.918056,0.0
118.626667,41.155278,6.5
118.820556,41.111389,9.5
118.779722,41.083333,0.0
118.839444,40.971111,5.5
118.916667,41.024722,6.0
117.882010,40.379920,15.0
117.867250,40.379150,0.0
117.820420,40.494160,9.5
117.774720,40.482220,11.0
118.041390,40.397500,108.5
117.968530,40.390220,66.0
117.998060,40.420000,65.5
117.927400,40.605650,46.0
117.533360,40.514380,9.0
117.628890,40.588330,7.5
118.673056,40.521667,1.8
118.305556,40.617500,14.3
118.328056,40.628611,13.9
118.355833,40.517222,16.5
118.440000,40.522222,14.2
118.816667,39.783333,0.0
114.065612,38.448173,13.6
114.115475,38.376359,16.8
114.105770,38.487590,5.0
113.749295,38.364106,18.4
114.031352,38.464830,16.4
113.760043,38.361113,0.0
114.029211,38.424960,7.2
114.065144,38.366628,8.0
114.099166,38.385890,18.2
114.172944,38.451755,10.2
113.697352,38.358277,6.3
113.872098,38.230664,9.2
114.114464,38.504833,0.0
113.660605,38.541380,4.8
114.012636,38.251631,27.2
114.093640,38.475907,1.8
114.182052,38.367238,8.4
113.971623,38.244921,29.8
113.960457,38.273438,4.0
113.976208,38.245034,17.6
113.893215,38.466795,21.6
114.069660,38.391961,23.4
114.221490,38.349159,0.0
113.967792,38.219318,15.6
114.108908,38.462056,2.6
114.048331,38.237396,17.6
114.020084,38.226212,24.8
114.169169,38.464123,9.8
114.094275,38.361471,4.4
114.160981,38.486582,20.8
114.179894,38.400922,17.8
113.828113,38.348058,10.0
113.788607,38.381022,10.2
114.091173,38.449011,8.0
114.106632,38.429699,8.4
114.078017,38.250045,0.0
113.990262,38.198372,7.4
114.049708,38.241182,27.0
113.908699,38.436491,7.8
114.092743,38.407162,19.2
113.806675,38.361381,4.6
114.131768,38.498347,17.0
114.143455,38.517003,20.4
113.869217,38.375991,9.2
113.608584,38.343989,10.7
113.859793,38.407302,6.0
113.843704,38.350694,10.0
114.063433,38.469962,6.6
114.256235,37.525671,30.6
114.309778,37.511268,36.1
114.264738,37.520099,42.0
114.247345,37.515376,37.9
114.263730,37.558316,20.0
114.268708,37.573151,25.4
114.363889,37.691667,8.5
114.360545,37.731158,12.4
114.365833,37.708611,18.0
114.387778,37.695000,0.0
114.418515,37.704555,36.5
114.320692,37.730136,19.2
114.315976,37.751881,12.4
114.399444,37.707222,29.0
114.349878,37.642964,0.0
114.351111,37.696667,13.0
114.337222,37.691667,38.5
114.358744,37.635964,22.4
114.192778,37.656944,0.0
114.363508,37.519262,38.0
114.142063,37.591042,0.0
114.134109,37.345897,48.0
114.102860,37.355186,11.0
114.375833,37.703611,21.0
114.342712,37.403985,0.0
114.208208,37.415109,0.0
114.129080,37.440550,0.0
114.189084,37.434200,0.0
114.230323,37.375197,0.0
114.231800,37.449260,95.5
114.238778,37.369270,0.0
114.232093,37.494642,0.0
114.219258,37.459757,0.0
114.220321,37.502507,0.0
114.265945,37.468278,0.0
114.371078,37.402230,0.0
114.265945,37.468278,0.0
114.377976,37.483595,0.0
114.384170,37.521940,69.5
115.154301,36.997429,0.0
114.398959,37.463161,0.0
114.411901,37.502101,0.0
114.441240,37.448771,0.0
114.246632,37.504924,0.0
114.303850,37.424546,0.0
114.526548,37.447979,0.0
114.563324,37.393513,0.0
113.992064,36.834651,0.0
114.524361,37.386290,0.0
114.539535,37.480619,0.0
114.551432,37.443872,0.0
114.615553,37.449661,0.0
114.460940,37.476310,45.0
114.533371,37.389713,0.0
114.494763,37.555392,0.0
114.502621,37.535811,0.0
114.477655,37.542750,0.0
114.480012,37.501868,0.0
114.475082,37.527630,0.0
114.508889,37.516164,0.0
114.496050,37.580348,0.0
114.510869,37.531454,0.0
114.545927,37.547562,0.0
114.583550,37.531580,53.0
114.510228,37.447824,0.0
114.526548,37.447979,0.0
114.418936,37.432968,0.0
114.123992,37.467914,0.0
114.310807,37.500665,0.0
114.105109,37.487755,0.0
114.303850,37.424546,0.0
114.265945,37.468278,0.0
114.147338,37.498491,0.0
114.431804,37.536017,0.0
114.579658,37.487884,0.0
114.466474,37.419600,0.0
114.486879,37.366326,0.0
114.583219,37.463941,0.0
114.536411,37.569402,0.0
113.608541,38.254010,0.5
113.602770,38.312002,4.5
113.622830,38.323200,0.0
113.602945,38.353161,28.5
113.558229,38.285364,5.5
113.540287,38.405032,11.5
113.642098,38.386966,0.0
113.553657,38.419300,0.0
113.633859,38.623326,28.0
113.614920,38.540850,10.5
113.652827,38.480290,5.5
113.650490,38.474980,0.0
113.624897,38.513116,0.0
113.640003,38.623576,0.0
113.676360,38.429200,20.0
113.681622,38.410795,0.0
113.684152,38.347272,8.0
113.612880,38.563737,0.0
113.793400,38.722944,0.0
113.821350,38.643045,1.0
113.787940,38.612568,7.5
113.738185,38.679426,0.0
113.735032,38.636370,11.0
113.737327,38.583454,7.0
113.754080,38.568770,0.0
113.747612,38.527250,0.0
113.695775,38.571113,6.5
113.780086,38.542803,16.5
113.777570,38.381140,16.5
113.739973,38.482228,18.5
113.722070,38.430186,21.0
113.776760,38.373550,13.5
113.757247,38.527353,0.0
113.862056,38.657572,0.0
113.848367,38.614680,1.5
113.825647,38.531045,11.0
113.887010,38.465860,22.5
113.802105,38.482108,24.0
113.811420,38.395190,0.0
113.895382,38.557599,25.5
113.865233,38.558829,36.0
113.994010,38.423760,9.5
113.851130,38.417898,7.5
113.905391,38.473616,0.0
113.898690,38.408740,0.0
113.867695,38.376514,11.5
113.896000,38.352660,0.0
113.899898,38.352089,0.0
113.799304,38.236292,1.5
113.796298,38.175623,1.0
113.769050,38.199737,3.0
113.726802,38.252494,1.5
113.798700,38.238340,0.0
113.788420,38.293670,0.0
113.697180,38.374870,0.0
113.788210,38.357824,12.0
113.908313,38.184019,0.5
113.859530,38.239650,2.5
113.918880,38.273283,5.5
113.885135,38.285355,3.5
113.954955,38.214481,18.0
113.986845,38.258671,23.5
114.017400,38.302196,19.5
113.929610,38.348310,19.5
113.992850,38.498530,0.0
114.011510,38.473292,11.0
114.025730,38.408500,7.0
113.974490,38.432260,8.0
114.000060,38.402520,14.0
114.060377,38.385956,23.5
114.029812,38.340475,0.0
114.095506,38.340377,0.0
114.087616,38.314442,4.0
114.076011,38.484855,7.0
114.122543,38.465014,0.0
114.146024,38.458776,16.5
114.082870,38.436920,11.0
114.157200,38.438732,13.5
114.113690,38.425230,0.0
114.127520,38.421760,0.0
114.092470,38.407885,21.0
114.145735,38.344934,17.0
114.161318,38.334667,11.5
114.209776,38.342421,1.0
114.172080,38.314060,6.0
113.977157,38.191064,7.5
114.090678,38.151354,0.0
114.145172,38.250866,32.5
114.130822,38.387188,28.8
114.069378,38.250208,9.5
114.078017,38.250045,0.0
114.156585,38.032066,0.0
114.208625,37.986602,0.0
114.032226,37.854419,0.0
114.092923,37.727180,21.0
114.104161,37.734631,0.0
114.127714,37.764841,9.0
114.119777,37.803711,18.5
114.182717,37.824490,0.0
114.144313,37.828432,29.5
113.985585,38.032984,0.0
113.982990,37.851203,0.0
114.140796,37.831780,32.0
113.943733,37.941898,0.5
113.959998,37.914208,0.0
114.149975,37.881030,3.5
114.207270,37.904614,10.5
113.911659,38.031771,0.0
114.236179,37.963675,12.0
114.254357,37.943808,15.0
114.281691,37.960736,10.0
114.233155,37.874301,0.0
114.192685,37.946250,0.0
114.275664,37.987155,0.0
114.234795,37.946193,14.5
114.527578,37.978304,5.8
114.518089,38.034006,0.0
114.676599,38.003694,3.6
114.807347,38.156745,0.4
114.829806,38.016917,22.4
115.148700,38.159000,0.0
115.417500,38.280610,24.4
115.587222,38.296917,13.8
115.760778,38.331639,34.2
115.906689,38.181264,22.4
114.098917,36.531917,8.2
114.120889,36.477750,15.0
114.174583,36.407889,10.2
114.385333,36.380028,5.2
114.251361,36.600167,25.0
114.251611,36.563583,5.8
114.313667,36.478556,3.6
114.546220,36.594240,0.6
114.502220,36.609330,0.2
114.451860,36.612720,0.6
114.500000,36.650000,4.0
114.533583,36.577250,1.0
114.635667,36.616278,10.0
114.322000,36.658528,28.2
114.465889,36.684306,2.0
114.624222,36.662806,7.8
114.558167,36.481472,9.4
114.691750,36.575500,1.4
114.704472,36.443417,0.0
114.963444,36.483028,4.8
114.803222,36.558667,0.8
114.951639,36.638778,6.4
114.955639,36.769972,0.2
114.886972,36.846333,1.0
114.954278,36.955722,3.6
114.874472,37.336056,2.8
114.791750,36.807889,0.2
114.854259,36.874058,0.0
114.862917,36.922278,0.4
114.878556,37.054111,0.4
113.826942,36.836750,1.0
113.900000,36.733333,5.2
113.924639,36.633333,7.2
114.008944,36.619278,18.4
113.890333,36.939528,1.2
114.005583,36.800778,44.6
114.204167,36.693722,44.4
114.134611,36.872472,6.0
114.175426,36.818006,16.0
114.348167,36.764333,18.2
114.354472,36.712611,35.4
114.648028,36.843972,1.2
114.644528,36.766667,1.2
114.056111,37.396639,10.2
114.011940,37.374180,10.0
114.076583,37.329000,18.8
114.035861,37.299583,0.2
113.928750,37.323056,1.4
113.956333,37.264611,18.4
113.957639,37.229333,15.0
114.027389,37.225556,15.0
113.947306,37.170972,4.8
113.996528,37.164111,7.4
114.102750,37.109222,33.2
113.844389,37.124361,1.2
113.783889,37.072306,0.0
113.816694,37.074083,0.0
113.791806,37.027944,1.2
113.870111,37.084333,7.0
113.863444,37.053083,0.6
113.781194,37.136528,18.6
113.880694,37.138417,0.0
113.930417,37.093361,5.8
113.953556,37.127222,0.8
114.084611,37.089361,24.6
113.978694,37.011250,42.8
114.153444,36.938639,34.6
114.362583,36.996139,12.6
114.351083,36.880056,16.2
114.488806,36.869861,1.0
114.696917,37.004861,0.0
114.189694,37.157750,2.0
114.177639,37.122694,14.6
114.227139,37.140722,1.4
114.301778,37.071056,32.8
114.292528,37.024472,36.0
114.387778,37.064444,5.2
114.448333,37.061389,1.2
114.577222,37.035278,0.2
114.647361,37.072750,0.4
114.753639,37.125528,0.2
114.477500,37.069778,1.6
114.420278,37.107500,2.6
114.529540,37.067300,1.4
114.300278,37.104444,28.6
114.678028,37.120667,0.6
114.401667,37.085556,1.2
114.221250,37.245000,3.8
114.305083,37.211139,8.2
114.265333,37.311333,50.8
114.279694,37.331722,64.6
114.314222,37.291583,37.4
114.302583,37.266639,28.4
114.368333,37.330028,29.0
114.493778,37.287861,8.6
114.570167,37.324833,9.6
114.651111,37.305556,13.6
114.171972,37.392944,29.2
114.212556,37.370722,57.4
114.209250,37.396056,49.2
114.251306,37.364806,103.4
114.208556,37.353778,71.2
114.260000,37.391500,85.6
114.246639,37.417889,88.4
114.208056,37.452722,87.0
114.184100,37.502480,38.4
114.253611,37.483444,93.4
114.313194,37.342528,42.0
114.497180,37.437330,23.8
114.758333,37.355861,2.6
114.361934,37.577694,75.2
114.480139,37.573472,54.2
114.614602,37.602428,63.4
114.475806,37.515861,69.6
114.631611,37.510861,30.6
114.590028,37.457167,22.4
114.782111,37.461111,6.4
114.688639,37.506389,11.8
114.110333,37.460694,7.8
114.048877,37.472432,0.4
114.181195,37.601954,15.4
114.243773,37.701441,9.2
114.389723,37.658263,28.8
114.529915,37.770487,21.6
114.712444,37.575722,36.0
114.820556,37.595389,16.2
114.376472,37.928034,6.2
114.485841,37.949274,7.2
114.515556,37.864444,0.0
114.445312,38.009626,1.8
114.555594,38.015141,13.0
114.483383,38.040345,0.0
114.502428,37.995903,1.6
114.356908,37.843637,21.6
114.258703,37.820993,39.0
114.341800,37.795598,26.2
114.399728,37.811392,17.0
114.055006,36.336202,0.0
114.077370,36.516310,7.0
114.129857,36.507463,0.0
114.129857,36.507463,0.0
114.192152,36.421853,0.0
114.248557,36.552953,3.5
114.130277,36.504680,0.0
114.280832,36.551714,3.0
114.161715,36.491369,1.5
114.149120,36.532830,8.0
114.204800,36.418600,8.5
114.159574,36.464723,0.0
114.228052,36.470827,0.0
114.235008,36.462252,0.0
114.243553,36.448499,0.0
114.270073,36.450011,0.0
114.180500,36.417394,0.0
114.207265,36.422989,0.0
114.225413,36.423609,0.0
114.129170,36.404590,11.5
114.162193,36.405066,0.0
114.268245,36.515823,0.0
114.266036,36.504291,0.0
114.267831,36.524800,0.5
114.261298,36.552546,0.0
114.267831,36.524800,0.0
114.279031,36.524598,0.0
114.279031,36.524598,0.0
114.254508,36.505762,0.0
114.255293,36.494259,0.0
114.255293,36.494259,0.0
114.260873,36.488788,0.0
113.781390,36.946940,0.0
113.794720,36.863060,0.0
113.816110,36.780830,3.0
113.943060,36.787500,12.0
113.939440,36.729170,6.0
114.009000,36.836300,12.5
114.034802,36.642961,19.5
114.030740,36.636110,13.5
113.967480,36.694140,10.0
114.167500,36.586390,15.0
114.006390,36.523610,19.0
113.955280,36.551670,6.0
114.061840,36.541330,12.5
114.149317,36.647145,19.0
114.199403,36.676581,55.5
114.250205,36.669545,20.5
114.308894,36.660917,0.0
113.868185,36.845167,0.0
113.980794,36.643465,55.0
114.300000,36.656670,43.5
114.212780,36.575000,16.0
114.225748,36.581556,10.5
113.911940,36.978890,15.5
113.930290,36.853890,2.5
113.791670,36.980000,0.0
113.870720,36.938510,0.5
113.967211,36.882302,0.0
113.978000,36.776900,9.5
113.993373,36.819352,12.5
114.017115,36.879518,8.0
114.054720,36.752220,17.0
114.025830,36.718890,24.5
114.138600,36.759300,20.5
114.090830,36.819440,7.0
114.146930,36.737500,33.0
114.286530,36.822200,6.0
114.275000,36.781500,24.0
114.219086,36.623109,0.0
113.812304,36.880379,0.0
113.811315,36.893972,0.0
114.419910,36.404248,0.0
113.903851,36.866797,0.0
113.945841,36.928395,0.0
114.182944,36.836010,0.0
114.352740,36.760780,18.5
114.272927,36.560589,0.0
113.952517,36.503570,0.0
113.909581,36.700686,0.0
114.110981,36.722769,0.0
114.120750,36.688092,0.0
113.964284,36.590079,0.0
114.199974,36.784765,0.0
114.244851,36.798816,0.0
114.033417,36.834426,0.0
114.329170,36.714170,27.5
114.348890,36.691390,25.0
114.328610,36.676940,19.5
114.395555,36.681111,0.0
114.426670,36.684440,8.5
114.454720,36.716670,0.0
114.488449,36.711749,0.0
114.501940,36.701670,1.5
114.511537,36.705861,0.0
114.532687,36.696833,1.0
114.482780,36.685280,1.5
114.478803,36.670992,0.0
114.328025,36.657777,0.0
114.326390,36.622780,15.0
114.338748,36.663198,0.0
114.351070,36.651552,14.5
114.338703,36.636372,0.0
114.352769,36.611119,12.5
114.323691,36.610779,8.5
114.391430,36.608969,1.5
114.391430,36.608969,1.0
114.370560,36.595280,2.0
114.360560,36.583610,2.0
114.371792,36.662448,7.5
114.397421,36.660669,4.0
114.379440,36.630000,6.0
114.428692,36.635540,0.0
114.405979,36.612877,0.0
114.369400,36.846400,24.5
114.443600,36.830000,9.0
114.402348,36.820527,11.6
114.390209,36.804500,0.0
114.404742,36.790837,0.0
114.406700,36.755600,10.5
114.444700,36.756700,2.5
114.439174,36.765484,5.6
114.388300,36.733300,16.0
114.479351,36.821364,0.2
114.441700,36.802800,9.5
114.479351,36.821364,4.8
114.447500,36.781400,6.5
114.560953,36.778796,0.0
114.369344,36.739250,24.0
114.466470,36.730329,0.6
114.748394,36.681851,0.0
114.720485,36.726708,0.0
114.407554,36.726117,0.0
114.421150,36.777960,0.0
114.429760,36.734210,0.0
114.482180,36.834370,0.0
114.417720,36.839230,0.0
113.917863,37.025086,0.0
114.002010,36.996000,43.0
114.030420,36.994700,47.0
114.048880,36.980710,40.5
114.126773,36.968144,0.0
114.065420,36.992720,46.5
114.190640,36.923850,24.5
114.004400,36.963050,63.5
113.963940,36.980750,37.5
113.995500,36.989000,46.0
113.995503,36.988999,0.0
114.018090,37.009000,31.5
113.993695,37.017542,40.5
114.186240,36.942160,30.0
113.969930,36.990760,23.5
114.095440,36.971890,31.5
114.137990,36.971240,48.0
114.237120,36.920110,32.0
114.269150,36.963900,16.5
114.297940,36.940550,22.0
114.290978,37.793726,0.0
114.261131,37.878658,12.0
114.247243,37.863343,14.5
114.294618,37.892233,9.0
114.312653,37.859948,7.5
114.371188,37.845027,0.0
114.326146,37.859662,7.5
114.333224,37.867432,10.0
114.342218,37.862603,7.0
114.410498,37.876836,0.0
114.393312,37.869240,15.5
114.478500,37.853113,0.0
114.521931,37.709416,0.0
114.199313,37.836638,27.5
114.236709,37.801543,26.5
114.241771,37.756286,14.5
114.257260,37.819770,42.5
114.274020,37.839310,27.5
114.285030,37.771420,7.5
114.280437,37.792991,13.0
114.248995,37.775919,15.5
114.300656,37.827666,9.5
114.467122,37.745779,0.0
114.323119,37.808238,23.5
114.399249,37.810651,9.5
114.446403,37.826218,0.0
114.509491,37.787038,0.0
114.407280,37.738520,22.0
